donor_id,acquisition_channel,cause,gender,age,socioeconomic_level,initial_amount,current_amount,amount_variance,amount_trend_monthly_pct,spontaneous_upgrade,optimal_upgrade_amount,elasticity_score,months_active,successful_payments,failed_payments,payment_success_rate,consecutive_failed_payments,recency_days,emails_sent,emails_opened,emails_clicked,email_open_rate,email_click_rate,last_email_open_days,last_non_transactional_interaction_days,rfm_recency,rfm_frequency,rfm_monetary,complaint_history,pause_requests,previous_upgrade_requests,upgrade_accepted,upgrade_acceptance_rate,months_since_last_upgrade_request,experiment_group,optimal_intervention_month,upgrade_response,churned,uplift_segment
DON-1047,calle,medio_ambiente,M,43,medio_bajo,13.73,21.13,0.14,0.018,0,4.94,0.2339,30,24,6,0.8,0,21,24,4,1,0.1989,0.0736,43,8,21,8.0,6.4535,2,0,1,0,0.0,16.0,1,11,1,0,persuadable
DON-1048,calle,medio_ambiente,otro,33,medio,25.94,27.95,1.17,0.0024,0,6.68,0.239,32,29,3,0.9062,0,24,32,5,1,0.1648,0.0561,16,53,24,9.1,6.7973,0,2,0,0,,,1,6,0,0,persuadable
DON-1049,referido,medio_ambiente,M,48,medio,20.3,23.88,0.89,0.0252,1,6.37,0.2667,7,6,1,0.8571,0,44,8,3,0,0.4818,0.0718,47,27,44,8.6,5.1249,0,1,0,0,,,1,6,1,0,persuadable
DON-1050,calle,infancia,M,18,medio,12.61,4.44,0.47,-0.0341,0,1.15,0.259,19,18,1,0.9474,0,36,22,7,3,0.3317,0.168,1,7,36,9.5,4.4469,0,0,0,0,,,0,4,0,0,persuadable
DON-1051,referido,infancia,otro,30,medio_bajo,7.15,11.23,0.23,0.0285,1,2.78,0.2473,20,19,1,0.95,0,2,17,3,0,0.213,0.0341,43,3,2,9.5,5.4188,0,0,3,1,0.3333,4.0,0,5,0,0,sure_thing
DON-1052,online,medio_ambiente,M,27,medio,23.12,32.95,0.11,0.0185,0,8.13,0.2468,23,21,2,0.913,1,18,25,13,3,0.5378,0.1209,30,29,18,9.1,6.6318,0,0,1,0,0.0,2.0,0,8,0,0,persuadable
DON-1053,telefono,infancia,F,38,bajo,4.93,2.71,0.03,-0.0188,0,0.62,0.2304,24,18,6,0.75,0,18,26,5,2,0.204,0.1028,25,12,18,7.5,4.1903,0,1,1,1,1.0,9.0,1,5,1,0,persuadable
DON-1054,referido,infancia,M,35,medio_alto,54.28,87.39,6.31,0.0763,1,35.69,0.4084,8,8,0,1.0,0,7,7,4,0,0.5835,0.0698,11,12,7,10.0,6.5513,0,0,0,0,,,1,3,1,0,persuadable
DON-1055,telefono,salud,F,52,medio_bajo,14.5,6.47,0.72,-0.0308,0,1.52,0.2351,18,16,2,0.8889,1,4,19,8,1,0.4402,0.0663,3,17,4,8.9,4.7661,0,0,2,1,0.5,14.0,1,8,1,1,persuadable
DON-1056,online,emergencias,F,18,bajo,7.03,7.59,0.11,0.0199,0,2.12,0.2797,4,4,0,1.0,0,4,3,1,0,0.4966,0.0603,31,57,4,10.0,3.4455,0,0,0,0,,,1,5,0,0,persuadable
DON-1057,referido,salud,M,42,medio_alto,38.21,36.06,0.63,-0.0187,0,13.6,0.3771,3,3,0,1.0,0,3,2,0,0,0.2711,0.0926,19,8,3,10.0,4.693,1,2,0,0,,,1,8,0,0,persuadable
DON-1058,online,infancia,F,49,medio_alto,52.6,98.62,2.48,0.0273,1,41.17,0.4174,32,30,2,0.9375,0,32,35,25,5,0.7242,0.1501,7,56,32,9.4,8.0573,1,0,3,2,0.6667,31.0,0,7,0,0,sure_thing
DON-1059,online,infancia,M,66,medio_alto,37.3,102.56,0.97,0.07,1,37.58,0.3664,25,24,1,0.96,0,3,22,4,0,0.1961,0.0416,1,68,3,9.6,7.8497,0,0,3,1,0.3333,17.0,0,6,0,0,sure_thing
DON-1060,evento,emergencias,F,35,medio,13.34,14.67,0.39,0.0333,1,3.64,0.2483,3,3,0,1.0,1,6,2,0,0,0.4827,0.0412,23,40,6,10.0,3.8069,0,0,0,0,,,1,6,1,0,persuadable
DON-1061,referido,infancia,M,46,medio_bajo,5.33,6.06,0.02,0.0065,0,1.53,0.2532,21,19,2,0.9048,0,4,18,5,1,0.3084,0.1019,4,12,4,9.0,4.8541,0,0,3,1,0.3333,8.0,1,4,0,0,persuadable
DON-1062,telefono,infancia,M,18,medio_alto,38.5,45.79,0.29,0.0379,1,17.64,0.3852,5,5,0,1.0,0,24,5,1,0,0.3519,0.1044,79,2,24,10.0,5.4379,0,0,0,0,,,1,5,0,0,sure_thing
DON-1063,referido,salud,M,18,medio_alto,56.62,54.87,1.41,-0.0077,0,19.22,0.3502,4,2,2,0.5,0,3,3,1,0,0.4021,0.0923,4,23,3,5.0,5.3958,1,0,0,0,,,0,9,0,0,persuadable
DON-1064,online,salud,M,52,medio_bajo,7.39,10.85,0.44,0.0247,1,2.88,0.2658,19,17,2,0.8947,0,0,18,7,4,0.4419,0.2301,0,84,0,8.9,5.3334,0,2,3,0,0.0,13.0,1,5,0,0,sure_thing
DON-1065,online,salud,F,41,alto,80.98,111.67,0.2,0.0126,0,49.84,0.4463,30,28,2,0.9333,0,9,31,6,1,0.2164,0.0368,9,4,9,9.3,8.117,0,0,3,1,0.3333,7.0,1,5,1,0,persuadable
DON-1066,evento,infancia,M,57,medio_bajo,14.7,6.91,0.3,-0.0265,0,1.76,0.2546,20,20,0,1.0,0,7,17,4,1,0.2461,0.0953,5,61,7,10.0,4.9359,0,0,1,0,0.0,3.0,1,5,1,0,persuadable
DON-1067,calle,infancia,M,24,alto,53.75,168.99,3.19,0.0613,1,80.49,0.4763,35,28,7,0.8,0,10,40,24,4,0.6228,0.1063,46,28,10,8.0,8.6854,0,1,0,0,,,0,6,0,0,sure_thing
DON-1068,calle,emergencias,M,48,medio_alto,52.5,94.73,4.12,0.0473,1,36.36,0.3839,17,14,3,0.8235,0,28,16,7,1,0.48,0.1169,10,103,28,8.2,7.3849,0,0,2,0,0.0,15.0,0,4,0,0,sure_thing
DON-1069,online,infancia,M,66,medio_alto,36.25,22.6,0.38,-0.0157,0,8.89,0.3932,24,24,0,1.0,0,0,22,9,1,0.4324,0.0872,8,19,0,10.0,6.2978,0,0,3,1,0.3333,24.0,0,5,0,0,persuadable
DON-1070,calle,salud,F,47,alto,55.62,121.38,3.66,0.0408,1,58.04,0.4782,29,26,3,0.8966,0,0,24,13,5,0.5644,0.2435,157,54,0,9.0,8.1665,1,0,3,0,0.0,29.0,1,10,0,0,sure_thing
DON-1071,calle,educacion,otro,45,medio_alto,57.12,7.94,8.88,-0.0253,0,3.0,0.3783,34,31,3,0.9118,0,5,29,10,4,0.3533,0.1681,4,60,5,9.1,5.602,0,2,1,0,0.0,7.0,0,5,0,1,persuadable
DON-1072,calle,salud,M,42,medio_bajo,6.4,9.61,0.76,0.0239,1,2.34,0.243,21,15,6,0.7143,0,44,24,8,2,0.3589,0.0898,2,9,44,7.1,5.3123,0,0,1,1,1.0,5.0,1,7,1,0,persuadable
DON-1073,calle,medio_ambiente,F,21,medio,21.04,28.25,1.64,0.0114,0,7.34,0.2599,30,25,5,0.8333,0,3,29,12,1,0.4319,0.0379,10,7,3,8.3,6.7435,0,0,3,1,0.3333,8.0,1,4,0,0,persuadable
DON-1074,calle,infancia,F,59,bajo,4.37,12.28,0.27,0.0604,1,2.98,0.2425,30,24,6,0.8,0,90,32,9,3,0.2853,0.1184,15,4,90,8.0,5.9119,0,0,2,0,0.0,21.0,1,7,1,0,persuadable
DON-1075,telefono,salud,M,34,medio,11.3,14.01,0.15,0.02,0,3.83,0.2735,12,9,3,0.75,0,32,9,5,0,0.6353,0.0462,42,54,32,7.5,5.1306,0,1,2,2,1.0,1.0,1,6,1,0,persuadable
DON-1076,online,educacion,F,48,medio_alto,26.75,5.36,1.34,-0.0364,0,1.8,0.3351,22,21,1,0.9545,1,12,23,4,1,0.1872,0.0542,93,35,12,9.5,4.7785,0,1,3,3,1.0,8.0,0,8,0,0,persuadable
DON-1077,online,emergencias,F,21,medio,12.31,25.8,0.63,0.0406,1,6.27,0.243,27,27,0,1.0,0,27,31,4,0,0.1302,0.0136,43,4,27,10.0,6.5476,0,0,1,0,0.0,7.0,0,6,0,0,sure_thing
DON-1078,evento,infancia,F,26,medio,11.43,10.58,0.3,-0.0032,0,2.81,0.2654,23,22,1,0.9565,0,14,21,8,3,0.3891,0.1518,38,16,14,9.6,5.4986,0,0,0,0,,,0,6,0,0,persuadable
DON-1079,calle,infancia,F,60,medio,25.21,23.34,0.86,-0.0046,0,6.51,0.279,16,15,1,0.9375,0,16,16,8,1,0.5402,0.0637,142,6,16,9.4,5.9254,0,0,0,0,,,0,4,0,0,persuadable
DON-1080,telefono,emergencias,M,37,medio_alto,41.99,52.95,2.49,0.0109,0,18.47,0.3488,24,20,4,0.8333,0,17,28,3,1,0.1215,0.052,43,4,17,8.3,7.1482,0,0,1,1,1.0,11.0,0,5,0,0,persuadable
DON-1081,referido,educacion,F,60,bajo,4.71,3.76,0.72,-0.0072,0,0.89,0.238,28,24,4,0.8571,0,20,30,5,0,0.194,0.0155,4,15,20,8.6,4.6661,0,1,0,0,,,1,6,0,0,persuadable
DON-1082,calle,educacion,F,40,medio,18.37,33.62,0.32,0.0638,1,6.27,0.1864,13,8,5,0.6154,1,1,10,1,0,0.1713,0.029,18,4,1,6.2,6.0824,0,0,1,0,0.0,12.0,0,9,0,0,sure_thing
DON-1083,online,infancia,F,18,medio_bajo,14.29,18.68,0.2,0.0342,1,5.15,0.2758,9,9,0,1.0,0,19,8,3,1,0.458,0.1675,21,13,19,10.0,5.1306,0,0,2,0,0.0,3.0,0,5,0,0,sure_thing
DON-1084,referido,salud,F,53,medio_alto,56.88,30.6,2.62,-0.0243,0,11.62,0.3799,19,17,2,0.8947,1,25,15,10,3,0.6832,0.2552,10,36,25,8.9,6.3672,0,1,0,0,,,1,8,0,0,persuadable
DON-1085,telefono,educacion,M,34,medio_bajo,12.16,9.28,0.09,-0.0118,0,1.51,0.1626,20,17,3,0.85,3,7,22,7,1,0.3459,0.0496,5,37,7,8.5,5.229,0,1,3,2,0.6667,12.0,0,9,0,0,persuadable
DON-1086,online,salud,otro,51,medio_alto,55.96,41.21,2.44,-0.0293,0,12.71,0.3084,9,9,0,1.0,2,76,9,1,0,0.1839,0.072,37,8,76,10.0,5.9186,0,0,3,0,0.0,6.0,1,7,0,0,persuadable
DON-1087,evento,medio_ambiente,F,42,medio_bajo,8.2,15.24,0.04,0.039,1,3.75,0.2461,22,19,3,0.8636,0,3,26,7,2,0.2697,0.092,9,9,3,8.6,5.8179,0,1,0,0,,,1,7,1,0,sure_thing
DON-1088,calle,infancia,M,21,medio_bajo,8.81,9.73,0.3,0.008,0,1.98,0.2037,13,12,1,0.9231,2,48,10,3,1,0.3989,0.1859,29,86,48,9.2,4.848,0,0,3,2,0.6667,3.0,1,7,1,0,persuadable
DON-1089,telefono,salud,M,44,alto,142.06,92.71,6.88,-0.0193,0,39.65,0.4277,18,13,5,0.7222,0,22,17,3,0,0.1995,0.0309,11,8,22,7.2,7.4204,0,0,1,0,0.0,9.0,0,5,0,0,persuadable
DON-1090,calle,infancia,F,70,bajo,6.12,16.26,0.02,0.0572,1,4.05,0.2492,29,25,4,0.8621,0,21,24,7,0,0.3022,0.0171,21,2,21,8.6,6.1581,0,0,1,1,1.0,23.0,0,6,0,0,sure_thing
DON-1091,telefono,medio_ambiente,M,48,medio,19.63,26.05,0.23,0.0251,1,6.21,0.2383,13,10,3,0.7692,0,41,12,3,0,0.2675,0.0362,12,12,41,7.7,5.8279,0,0,3,1,0.3333,9.0,1,5,1,0,persuadable
DON-1092,evento,emergencias,M,41,bajo,5.0,6.4,0.1,0.0156,0,1.2,0.1876,18,17,1,0.9444,3,35,15,7,0,0.5204,0.061,15,38,35,9.4,4.7553,0,0,0,0,,,0,6,0,0,persuadable
DON-1093,evento,medio_ambiente,F,55,medio,29.72,40.23,0.68,0.0142,0,10.47,0.2604,25,24,1,0.96,1,8,23,14,2,0.6357,0.1181,39,0,8,9.6,6.9145,0,0,0,0,,,1,7,1,0,persuadable
DON-1094,online,educacion,M,44,medio,26.42,15.05,1.49,-0.0307,0,3.65,0.2425,14,14,0,1.0,0,24,15,1,0,0.1252,0.0269,64,188,24,10.0,5.3552,2,0,0,0,,,1,9,0,1,persuadable
DON-1095,calle,infancia,M,44,medio,18.7,21.2,0.7,0.0268,1,5.3,0.2498,5,4,1,0.8,0,1,4,1,0,0.3583,0.0528,21,11,1,8.0,4.6728,0,0,0,0,,,1,7,0,0,sure_thing
DON-1096,calle,salud,M,27,medio_bajo,12.27,12.14,0.3,-0.0026,0,3.09,0.2548,4,2,2,0.5,0,12,3,1,0,0.6479,0.1365,28,12,12,5.0,3.9032,1,0,0,0,,,1,9,1,0,persuadable
DON-1097,calle,emergencias,M,45,medio,15.39,29.84,0.46,0.0361,1,7.18,0.2405,26,23,3,0.8846,0,55,30,5,0,0.1974,0.0331,59,60,55,8.8,6.6552,0,1,0,0,,,0,6,0,0,sure_thing
DON-1098,calle,infancia,F,55,medio_alto,28.51,54.3,0.02,0.0292,1,20.57,0.3788,31,26,5,0.8387,0,6,37,15,2,0.4171,0.0602,4,12,6,8.4,7.4291,0,2,1,0,0.0,10.0,1,5,0,0,sure_thing
DON-1099,referido,infancia,F,31,medio_alto,37.34,48.32,2.75,0.0082,0,18.35,0.3797,36,34,2,0.9444,0,1,32,10,6,0.3419,0.1897,5,22,1,9.4,7.4619,0,0,2,1,0.5,7.0,1,6,1,0,persuadable
DON-1100,online,medio_ambiente,M,60,medio,18.06,20.46,0.04,0.006,0,5.79,0.2829,22,22,0,1.0,0,17,25,13,2,0.5288,0.1096,13,35,17,10.0,6.1117,0,0,1,1,1.0,8.0,1,3,1,0,persuadable
DON-1101,calle,infancia,M,40,medio,10.33,22.68,0.91,0.0598,1,4.72,0.2082,20,17,3,0.85,1,8,18,3,1,0.2018,0.081,11,0,8,8.5,6.1194,0,1,3,1,0.3333,11.0,0,9,0,0,sure_thing
DON-1102,telefono,educacion,F,30,medio_bajo,13.15,6.82,0.51,-0.0301,0,1.46,0.2136,16,12,4,0.75,0,9,15,0,0,0.0357,0.0104,128,81,9,7.5,4.7016,0,0,3,1,0.3333,6.0,1,7,0,0,persuadable
DON-1103,referido,emergencias,M,54,medio_bajo,8.59,7.35,0.32,-0.0072,0,1.79,0.2439,20,20,0,1.0,0,17,23,3,0,0.1393,0.0148,24,32,17,10.0,4.9972,0,1,0,0,,,1,5,1,0,persuadable
DON-1104,telefono,medio_ambiente,M,38,medio_bajo,10.8,12.7,0.66,0.0441,1,3.17,0.2497,4,4,0,1.0,0,19,4,0,0,0.1973,0.0395,22,16,19,10.0,3.9474,1,0,0,0,,,1,8,0,0,sure_thing
DON-1105,telefono,infancia,M,51,medio_bajo,5.74,6.68,0.56,0.0546,1,1.64,0.2449,3,3,0,1.0,1,11,3,1,0,0.4486,0.1111,25,22,11,10.0,3.0464,0,0,0,0,,,1,6,1,0,persuadable
DON-1106,calle,medio_ambiente,F,38,medio_bajo,6.75,7.62,0.96,0.0059,0,1.49,0.1951,22,21,1,0.9545,2,14,24,6,1,0.2877,0.0565,62,2,14,9.5,5.1278,0,0,0,0,,,0,8,0,0,persuadable
DON-1107,online,educacion,F,41,medio,27.79,16.81,1.09,-0.011,0,4.35,0.259,36,32,4,0.8889,1,90,32,21,2,0.6788,0.0715,8,56,90,8.9,6.4071,0,0,2,1,0.5,34.0,1,8,1,0,persuadable
DON-1108,referido,infancia,F,48,medio,22.17,19.18,0.18,-0.0104,0,5.49,0.2865,13,12,1,0.9231,0,63,13,8,0,0.6264,0.0718,21,34,63,9.2,5.5228,0,0,3,1,0.3333,11.0,1,5,1,0,persuadable
DON-1109,evento,salud,F,45,alto,192.54,8.1,20.3,-0.033,0,3.69,0.455,29,28,1,0.9655,0,24,27,7,3,0.2775,0.1166,9,110,24,9.7,5.4634,0,1,3,0,0.0,5.0,1,4,1,0,persuadable
DON-1110,calle,salud,F,18,medio_bajo,14.99,41.24,0.03,0.0701,1,10.53,0.2553,25,23,2,0.92,0,3,24,7,1,0.3172,0.0726,45,28,3,9.2,6.9393,0,2,2,0,0.0,19.0,0,5,0,1,sure_thing
DON-1111,referido,salud,F,27,medio,17.44,17.92,1.44,0.0056,0,4.45,0.2485,5,4,1,0.8,0,8,4,1,0,0.3451,0.0711,45,79,8,8.0,4.5065,0,0,0,0,,,0,6,0,0,persuadable
DON-1112,calle,infancia,F,54,medio_alto,35.46,47.35,2.02,0.0239,1,17.83,0.3765,14,12,2,0.8571,0,42,12,4,1,0.3793,0.1013,94,9,42,8.6,6.4981,0,1,2,0,0.0,2.0,0,6,0,0,sure_thing
DON-1113,calle,educacion,M,40,medio,27.17,48.25,3.19,0.0243,1,13.5,0.2798,32,27,5,0.8438,0,11,36,22,8,0.6225,0.2235,17,2,11,8.4,7.3428,0,1,2,2,1.0,22.0,0,5,0,0,sure_thing
DON-1114,online,infancia,F,35,medio_bajo,14.99,41.96,1.71,0.0545,1,7.88,0.1877,33,33,0,1.0,2,62,38,6,1,0.1771,0.0266,5,133,62,10.0,7.2339,0,0,3,1,0.3333,14.0,1,9,0,1,sure_thing
DON-1115,evento,infancia,F,24,medio_bajo,11.3,10.57,0.03,-0.0026,0,2.7,0.2556,25,21,4,0.84,1,13,26,17,7,0.6836,0.2947,68,13,13,8.4,5.5807,0,0,2,2,1.0,10.0,1,9,0,0,persuadable
DON-1116,evento,educacion,F,27,bajo,6.98,6.97,0.33,-0.0005,0,1.81,0.26,3,3,0,1.0,0,39,2,0,0,0.3004,0.1812,66,80,39,10.0,3.0869,0,0,0,0,,,0,4,0,0,persuadable
DON-1117,calle,educacion,M,18,medio,25.63,45.32,0.17,0.0349,1,11.44,0.2525,22,19,3,0.8636,0,0,23,7,2,0.3338,0.1033,8,13,0,8.6,6.9058,0,0,1,1,1.0,11.0,1,5,1,0,persuadable
DON-1118,referido,infancia,M,40,medio_alto,37.44,24.31,0.15,-0.0438,0,9.44,0.3884,8,6,2,0.75,0,11,8,4,0,0.5841,0.0198,9,7,11,7.5,5.2755,0,0,3,2,0.6667,7.0,0,6,0,0,persuadable
DON-1119,calle,infancia,F,34,bajo,5.87,10.04,0.17,0.0547,1,2.62,0.2607,13,13,0,1.0,0,24,15,4,2,0.3071,0.155,11,59,24,10.0,4.8792,0,0,3,1,0.3333,2.0,0,4,0,0,sure_thing
DON-1120,calle,infancia,F,29,medio_bajo,13.33,18.3,0.07,0.0621,1,3.77,0.2061,6,5,1,0.8333,1,39,5,0,0,0.194,0.08,18,67,39,8.3,4.7077,0,0,0,0,,,1,10,1,0,sure_thing
DON-1121,referido,infancia,F,41,medio_alto,49.08,75.51,3.19,0.0174,0,28.48,0.3772,31,31,0,1.0,0,18,30,8,0,0.2718,0.0049,52,83,18,10.0,7.7587,0,0,3,2,0.6667,21.0,1,5,1,0,persuadable
DON-1122,telefono,infancia,M,46,medio_alto,25.74,20.14,4.47,-0.0181,0,8.57,0.4256,12,10,2,0.8333,0,3,14,12,2,0.8898,0.1691,4,90,3,8.3,5.4917,0,0,2,2,1.0,1.0,1,5,1,0,persuadable
DON-1123,referido,infancia,F,69,medio,16.73,35.19,0.71,0.0356,1,8.39,0.2385,31,30,1,0.9677,0,43,36,3,1,0.1107,0.0306,36,29,43,9.7,6.9957,0,0,2,0,0.0,30.0,1,6,1,0,persuadable
DON-1124,referido,medio_ambiente,F,22,medio_alto,30.06,30.44,0.4,0.0043,0,10.93,0.3591,3,2,1,0.6667,0,17,2,0,0,0.3573,0.1114,13,23,17,6.7,4.5253,0,0,0,0,,,0,6,0,0,persuadable
DON-1125,evento,educacion,F,57,medio,14.66,16.75,1.36,0.0143,0,4.12,0.2461,10,9,1,0.9,0,2,8,1,0,0.2407,0.0578,6,62,2,9.0,5.1269,0,1,1,1,1.0,10.0,0,6,0,0,persuadable
DON-1126,evento,salud,F,54,medio_bajo,14.05,18.47,1.35,0.0166,0,4.98,0.2699,19,17,2,0.8947,0,12,21,10,0,0.4832,0.0126,12,37,12,8.9,5.8634,1,0,0,0,,,1,10,1,0,persuadable
DON-1127,calle,salud,F,31,medio,10.74,8.54,0.71,-0.0098,0,1.92,0.2244,21,17,4,0.8095,0,24,21,2,0,0.0969,0.0065,22,151,24,8.1,5.1948,0,1,3,1,0.3333,5.0,0,6,0,0,persuadable
DON-1128,online,infancia,F,44,medio,14.4,24.69,0.69,0.0204,1,5.85,0.2371,35,30,5,0.8571,0,11,38,7,1,0.1855,0.0289,76,21,11,8.6,6.7629,0,1,3,0,0.0,14.0,1,5,1,0,sure_thing
DON-1129,online,emergencias,F,36,alto,96.44,40.86,9.76,-0.0339,0,18.32,0.4484,17,16,1,0.9412,0,40,16,3,0,0.2308,0.0143,29,1,40,9.4,6.5448,1,1,0,0,,,0,9,0,0,persuadable
DON-1130,calle,educacion,otro,44,bajo,6.08,1.0,0.05,-0.0559,0,0.27,0.2745,33,29,4,0.8788,0,11,29,15,1,0.5417,0.0482,28,40,11,8.8,3.5264,0,0,1,0,0.0,6.0,1,4,1,1,persuadable
DON-1131,evento,educacion,M,61,medio,20.68,30.64,2.77,0.0209,1,4.58,0.1496,23,23,0,1.0,3,17,18,1,0,0.0962,0.0192,3,19,17,10.0,6.5592,0,1,3,1,0.3333,16.0,1,9,0,1,sleeping_dog
DON-1132,online,educacion,M,49,medio,14.37,17.34,2.11,0.0413,1,4.76,0.2744,5,5,0,1.0,0,4,5,2,0,0.4444,0.0753,2,18,4,10.0,4.4739,1,0,0,0,,,1,7,1,0,sure_thing
DON-1133,calle,emergencias,F,48,medio,13.28,12.99,1.36,-0.0054,0,3.44,0.2649,4,3,1,0.75,0,14,3,1,0,0.5494,0.0445,4,37,14,7.5,3.9695,0,0,0,0,,,1,5,1,0,persuadable
DON-1134,calle,salud,F,36,bajo,4.18,3.65,0.06,-0.0071,0,0.97,0.2666,18,18,0,1.0,0,5,15,5,1,0.3657,0.0987,3,114,5,10.0,4.2002,0,0,1,0,0.0,15.0,0,4,0,0,persuadable
DON-1135,evento,infancia,F,22,medio,20.05,33.62,1.96,0.0294,1,9.48,0.2819,23,21,2,0.913,0,5,22,12,5,0.5889,0.2451,25,13,5,9.1,6.6519,0,0,2,0,0.0,6.0,0,4,0,0,sure_thing
DON-1136,calle,salud,F,39,medio_alto,34.49,39.02,1.19,0.0094,0,15.89,0.4073,14,14,0,1.0,0,6,13,7,2,0.5734,0.1809,18,21,6,10.0,6.305,1,0,0,0,,,1,8,1,1,persuadable
DON-1137,referido,educacion,M,57,medio,28.95,22.89,1.31,-0.007,0,6.11,0.2671,30,28,2,0.9333,0,0,27,11,3,0.4245,0.1355,0,99,0,9.3,6.5334,0,0,3,2,0.6667,16.0,1,3,1,0,persuadable
DON-1138,online,educacion,F,22,medio,19.28,24.45,1.77,0.0192,0,5.72,0.234,14,14,0,1.0,1,3,11,3,1,0.3403,0.1644,12,101,3,10.0,5.8386,0,0,2,1,0.5,3.0,1,8,1,0,persuadable
DON-1139,online,salud,F,28,medio_bajo,5.59,7.58,0.01,0.0102,0,1.66,0.2193,35,35,0,1.0,1,11,41,7,0,0.1925,0.0051,4,12,11,10.0,5.5846,0,1,1,0,0.0,13.0,0,7,0,0,persuadable
DON-1140,evento,infancia,M,43,medio_bajo,12.29,4.86,0.28,-0.0275,0,1.23,0.2538,22,21,1,0.9545,0,2,18,4,1,0.2748,0.0682,132,55,2,9.5,4.6814,0,0,3,1,0.3333,19.0,1,5,0,0,persuadable
DON-1141,referido,medio_ambiente,M,29,medio,16.58,19.15,1.4,0.0067,0,4.87,0.2545,23,21,2,0.913,0,2,21,6,0,0.3145,0.0281,18,24,2,9.1,6.0901,0,0,2,2,1.0,13.0,0,6,0,0,persuadable
DON-1142,online,emergencias,F,31,medio_alto,47.87,65.66,4.03,0.0155,0,26.73,0.4071,24,23,1,0.9583,0,68,22,13,2,0.6043,0.1132,16,123,68,9.6,7.3632,2,0,2,2,1.0,8.0,1,9,0,1,persuadable
DON-1143,evento,salud,M,36,alto,91.94,76.46,8.68,-0.006,0,36.47,0.477,28,25,3,0.8929,0,11,32,17,4,0.556,0.1517,30,59,11,8.9,7.6694,1,0,1,0,0.0,6.0,0,8,0,0,persuadable
DON-1144,evento,salud,F,24,medio,21.41,28.69,0.2,0.0378,1,6.83,0.238,9,7,2,0.7778,1,10,8,4,1,0.5581,0.1839,13,30,10,7.8,5.5576,0,0,2,1,0.5,6.0,0,7,0,0,sure_thing
DON-1145,calle,infancia,M,29,medio,25.44,31.05,1.56,0.0245,1,7.52,0.2424,9,9,0,1.0,0,6,7,0,0,0.1235,0.0545,37,76,6,10.0,5.6364,1,1,0,0,,,0,10,0,1,sure_thing
DON-1146,referido,medio_ambiente,F,51,medio_alto,57.48,58.45,0.46,0.0017,0,22.93,0.3923,10,10,0,1.0,0,14,8,3,0,0.4231,0.112,70,277,14,10.0,6.3725,1,2,2,0,0.0,5.0,1,9,1,0,persuadable
DON-1147,referido,educacion,F,25,medio,15.22,21.19,1.17,0.014,0,5.32,0.251,28,28,0,1.0,0,18,30,6,2,0.2105,0.0875,20,26,18,10.0,6.3874,0,0,1,1,1.0,8.0,1,6,1,0,persuadable
DON-1148,evento,salud,F,21,medio,16.7,16.14,0.23,-0.0013,0,3.18,0.1971,26,23,3,0.8846,2,10,28,10,1,0.3637,0.0426,14,21,10,8.8,6.0418,1,2,3,2,0.6667,18.0,0,14,0,1,lost_cause
DON-1149,referido,educacion,M,33,medio_bajo,9.64,10.46,0.65,0.0033,0,2.57,0.2453,26,24,2,0.9231,0,10,25,5,0,0.2148,0.007,22,42,10,9.2,5.6093,2,0,1,0,0.0,19.0,0,9,0,1,persuadable
DON-1150,referido,medio_ambiente,F,51,medio_alto,57.45,60.97,1.74,0.0044,0,23.11,0.379,14,14,0,1.0,1,24,11,6,2,0.5902,0.2542,27,51,24,10.0,6.7506,0,0,1,1,1.0,12.0,1,6,1,0,persuadable
DON-1151,evento,salud,M,39,medio,28.03,15.95,6.01,-0.0431,0,3.93,0.2462,10,9,1,0.9,0,59,9,2,0,0.2425,0.0344,56,54,59,9.0,5.0783,0,0,3,1,0.3333,9.0,1,5,1,0,persuadable
DON-1152,referido,infancia,M,35,medio_alto,28.15,31.5,1.22,0.0108,0,11.5,0.3651,11,10,1,0.9091,0,42,11,2,0,0.2238,0.0721,15,28,42,9.1,5.8508,0,1,2,1,0.5,4.0,1,6,1,0,persuadable
DON-1153,evento,educacion,otro,42,medio_alto,29.62,32.52,1.48,0.0196,0,10.62,0.3267,5,3,2,0.6,0,2,5,0,0,0.0869,0.0064,1,18,2,6.0,5.0974,0,0,0,0,,,0,5,0,0,persuadable
DON-1154,evento,medio_ambiente,F,19,medio_bajo,9.96,29.17,0.23,0.0838,1,6.6,0.2263,23,20,3,0.8696,1,21,19,6,1,0.3672,0.0947,29,77,21,8.7,6.5101,0,0,1,1,1.0,10.0,1,8,0,1,sure_thing
DON-1155,evento,medio_ambiente,F,48,medio_alto,28.73,50.72,1.91,0.0232,1,18.51,0.3649,33,29,4,0.8788,1,0,33,18,4,0.5464,0.1362,130,142,0,8.8,7.4234,0,0,1,0,0.0,28.0,0,8,0,0,sure_thing
DON-1156,referido,salud,M,46,medio_alto,37.1,27.85,1.27,-0.0096,0,10.58,0.3798,26,24,2,0.9231,0,20,23,8,1,0.3593,0.0828,57,89,20,9.2,6.5863,2,0,0,0,,,0,9,0,0,persuadable
DON-1157,calle,emergencias,M,36,medio,12.97,9.92,0.01,-0.0392,0,2.17,0.2185,6,3,3,0.5,0,12,6,1,0,0.2853,0.1034,42,51,12,5.0,4.103,0,0,1,0,0.0,4.0,0,5,0,0,persuadable
